operator,input_shapes,input_dtypes,call_count
aten::empty_like,"[[64,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42
aten::empty_like,"[[64,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42
aten::fill_,"[[1,512],[]]","[""int"",""int""]",42
aten::linear,"[[32,4096],[64,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",42
aten::linear,"[[64,4096],[64,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",42
aten::mm,"[[32,4096],[4096,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",42
aten::mm,"[[32,4096],[4096,512],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",42
aten::mm,"[[64,4096],[4096,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",42
aten::mm,"[[64,4096],[4096,512],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",42
aten::reshape,"[[1,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",42
aten::slice,"[[1,1],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::slice,"[[1,64,128],[],[],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::slice,"[[1,64],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::slice,"[[1,8192],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::split_with_sizes,"[[32,2048],[],[]]","[""float"",""ScalarList"",""Scalar""]",42
aten::split_with_sizes,"[[32,512],[],[]]","[""float"",""ScalarList"",""Scalar""]",42
aten::split_with_sizes,"[[64,2048],[],[]]","[""float"",""ScalarList"",""Scalar""]",42
aten::split_with_sizes,"[[64,512],[],[]]","[""float"",""ScalarList"",""Scalar""]",42
aten::to,"[[32,8192],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",42
aten::to,"[[64,8192],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",42
aten::view,"[[1,512],[]]","[""int"",""ScalarList""]",42
aten::view,"[[1,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",42
aten::view,"[[16,8192],[]]","[""c10::BFloat16"",""ScalarList""]",42
aten::view,"[[2,8192],[]]","[""c10::BFloat16"",""ScalarList""]",42
aten::view,"[[32,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",42
aten::view,"[[32,64],[]]","[""c10::BFloat16"",""ScalarList""]",42
aten::view,"[[4,8192],[]]","[""c10::BFloat16"",""ScalarList""]",42
aten::view,"[[64,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",42
aten::view,"[[64,64],[]]","[""c10::BFloat16"",""ScalarList""]",42
aten::view,"[[8,8192],[]]","[""c10::BFloat16"",""ScalarList""]",42
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[32,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",42
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[64,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",42
vllm::sparse_attn_indexer,"[[1,4096],[],[50335,64,132],[1,64,128],[],[],[1,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",42
_moe_C::topk_softplus_sqrt,"[[16,6],[16,6],[16,6],[16,256],[],[],[256],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"",""float"","""",""""]",40
_moe_C::topk_softplus_sqrt,"[[2,6],[2,6],[2,6],[2,256],[],[],[256],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"",""float"","""",""""]",40
_moe_C::topk_softplus_sqrt,"[[4,6],[4,6],[4,6],[4,256],[],[],[256],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"",""float"","""",""""]",40
_moe_C::topk_softplus_sqrt,"[[8,6],[8,6],[8,6],[8,256],[],[],[256],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"",""float"","""",""""]",40
aten::as_strided,"[[16,1024],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",40
aten::as_strided,"[[2,1024],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",40
aten::as_strided,"[[4,1024],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",40
aten::as_strided,"[[8,1024],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",40
aten::mm,"[[32,4096],[4096,1024],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",40
aten::mm,"[[64,4096],[4096,1024],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",40
aten::split_with_sizes,"[[32,1024],[],[]]","[""float"",""ScalarList"",""Scalar""]",40
aten::split_with_sizes,"[[64,1024],[],[]]","[""float"",""ScalarList"",""Scalar""]",40
aten::as_strided,"[[2],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",38
aten::slice,"[[2],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",34
aten::copy_,"[[1],[1],[]]","[""long int"",""long int"",""Scalar""]",31
aten::as_strided,"[[1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",27
aten::_reshape_alias,"[[50335,64,132],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList""]",21
aten::_reshape_alias,"[[64,64,132],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList""]",21
aten::as_strided,"[[50335,64,132],[],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList"",""Scalar""]",21
aten::as_strided,"[[64,64,132],[],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList"",""Scalar""]",21
aten::empty_like,"[[16,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",21
aten::empty_like,"[[16,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",21
aten::empty_like,"[[2,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",21
aten::empty_like,"[[2,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",21
aten::empty_like,"[[4,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",21
aten::empty_like,"[[4,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",21
aten::empty_like,"[[8,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",21
aten::empty_like,"[[8,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",21
aten::linear,"[[16,4096],[64,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",21
aten::linear,"[[2,4096],[64,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",21
aten::linear,"[[4,4096],[64,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",21
aten::linear,"[[8,4096],[64,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",21
aten::mm,"[[16,4096],[4096,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",21
aten::mm,"[[16,4096],[4096,512],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",21
aten::mm,"[[2,4096],[4096,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",21
aten::mm,"[[2,4096],[4096,512],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",21
aten::mm,"[[4,4096],[4096,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",21
aten::mm,"[[4,4096],[4096,512],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",21
aten::mm,"[[8,4096],[4096,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",21
aten::mm,"[[8,4096],[4096,512],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",21
aten::reshape,"[[50335,64,132],[]]","[""unsigned char"",""ScalarList""]",21
aten::reshape,"[[64,64,132],[]]","[""unsigned char"",""ScalarList""]",21
aten::split_with_sizes,"[[16,2048],[],[]]","[""float"",""ScalarList"",""Scalar""]",21
aten::split_with_sizes,"[[16,512],[],[]]","[""float"",""ScalarList"",""Scalar""]",21
aten::split_with_sizes,"[[2,2048],[],[]]","[""float"",""ScalarList"",""Scalar""]",21
aten::split_with_sizes,"[[2,512],[],[]]","[""float"",""ScalarList"",""Scalar""]",21
aten::split_with_sizes,"[[4,2048],[],[]]","[""float"",""ScalarList"",""Scalar""]",21
aten::split_with_sizes,"[[4,512],[],[]]","[""float"",""ScalarList"",""Scalar""]",21
aten::split_with_sizes,"[[8,2048],[],[]]","[""float"",""ScalarList"",""Scalar""]",21
aten::split_with_sizes,"[[8,512],[],[]]","[""float"",""ScalarList"",""Scalar""]",21
aten::to,"[[16,8192],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",21
aten::to,"[[2,8192],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",21
aten::to,"[[4,8192],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",21
aten::to,"[[8,8192],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",21
aten::unsqueeze,"[[50335,64,132],[]]","[""unsigned char"",""Scalar""]",21
aten::unsqueeze,"[[64,64,132],[]]","[""unsigned char"",""Scalar""]",21
aten::view,"[[16,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",21
aten::view,"[[16,64],[]]","[""c10::BFloat16"",""ScalarList""]",21
aten::view,"[[2,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",21
aten::view,"[[2,64],[]]","[""c10::BFloat16"",""ScalarList""]",21
aten::view,"[[4,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",21
aten::view,"[[4,64],[]]","[""c10::BFloat16"",""ScalarList""]",21
aten::view,"[[8,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",21
aten::view,"[[8,64],[]]","[""c10::BFloat16"",""ScalarList""]",21
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[16,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",21
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[2,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",21
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[4,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",21
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",21
vllm::sparse_attn_indexer,"[[1,4096],[],[64,64,132],[1,64,128],[],[],[1,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21
vllm::sparse_attn_indexer,"[[16,4096],[],[50335,64,132],[16,64,128],[],[],[16,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21
vllm::sparse_attn_indexer,"[[2,4096],[],[50335,64,132],[2,64,128],[],[],[2,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21
vllm::sparse_attn_indexer,"[[32,4096],[],[50335,64,132],[32,64,128],[],[],[32,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21
vllm::sparse_attn_indexer,"[[32,4096],[],[64,64,132],[32,64,128],[],[],[32,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21
vllm::sparse_attn_indexer,"[[4,4096],[],[50335,64,132],[4,64,128],[],[],[4,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21
vllm::sparse_attn_indexer,"[[64,4096],[],[50335,64,132],[64,64,128],[],[],[64,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21
vllm::sparse_attn_indexer,"[[64,4096],[],[64,64,132],[64,64,128],[],[],[64,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21
vllm::sparse_attn_indexer,"[[8,4096],[],[50335,64,132],[8,64,128],[],[],[8,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",21
_flashmla_C::sparse_decode_fwd,"[[1,1,64,512],[50335,64,1,584],[1,1,128],[1],[64],[132,8],[2],[50335,64,1,584],[1,1,512],[1],[],[],[1,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",20
_flashmla_C::sparse_decode_fwd,"[[1,1,64,512],[64,64,1,584],[1,1,128],[1],[64],[132,8],[2],[64,64,1,584],[1,1,512],[1],[],[],[1,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",20
aten::_reshape_alias,"[[50335,2,584],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList""]",20
aten::_reshape_alias,"[[64,2,584],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList""]",20
aten::as_strided,"[[50335,2,584],[],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList"",""Scalar""]",20
aten::as_strided,"[[64,2,584],[],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList"",""Scalar""]",20
aten::copy_,"[[1],[1],[]]","[""int"",""long int"",""Scalar""]",20
aten::mm,"[[16,4096],[4096,1024],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",20
aten::mm,"[[2,4096],[4096,1024],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",20
aten::mm,"[[4,4096],[4096,1024],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",20
aten::mm,"[[8,4096],[4096,1024],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",20
aten::reshape,"[[50335,2,584],[]]","[""unsigned char"",""ScalarList""]",20
aten::reshape,"[[64,2,584],[]]","[""unsigned char"",""ScalarList""]",20
aten::split_with_sizes,"[[16,1024],[],[]]","[""float"",""ScalarList"",""Scalar""]",20
aten::split_with_sizes,"[[2,1024],[],[]]","[""float"",""ScalarList"",""Scalar""]",20
aten::split_with_sizes,"[[4,1024],[],[]]","[""float"",""ScalarList"",""Scalar""]",20
aten::split_with_sizes,"[[8,1024],[],[]]","[""float"",""ScalarList"",""Scalar""]",20
aten::unsqueeze,"[[50335,2,584],[]]","[""unsigned char"",""Scalar""]",20
aten::unsqueeze,"[[64,2,584],[]]","[""unsigned char"",""Scalar""]",20
_flashmla_C::sparse_decode_fwd,"[[1,1,64,512],[50335,64,1,584],[1,1,128],[1],[64],[132,8],[2],[50335,2,1,584],[1,1,256],[1],[],[],[1,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",19
_flashmla_C::sparse_decode_fwd,"[[1,1,64,512],[64,64,1,584],[1,1,128],[1],[64],[132,8],[2],[64,2,1,584],[1,1,256],[1],[],[],[1,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",19
aten::fill_,"[[1],[]]","[""long int"",""Scalar""]",19
aten::reshape,"[[17039360],[]]","[""c10::BFloat16"",""ScalarList""]",18
aten::view,"[[17039360],[]]","[""c10::BFloat16"",""ScalarList""]",18
aten::view,"[[34078720],[]]","[""unsigned char"",""Scalar""]",18
aten::slice,"[[1],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",17
aten::as_strided,"[[1,512],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",16
aten::slice,"[[1,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",16
aten::view,"[[1],[]]","[""bool"",""ScalarList""]",13
aten::as_strided,"[[1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",12
aten::copy_,"[[1],[1],[]]","[""int"",""int"",""Scalar""]",12
aten::reshape,"[[1],[]]","[""int"",""ScalarList""]",12
aten::slice,"[[1],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",12
aten::sub,"[[1],[1],[]]","[""int"",""int"",""Scalar""]",12
aten::view,"[[1],[]]","[""int"",""ScalarList""]",12
aten::_to_copy,"[[1],[],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar"",""""]",11
aten::as_strided,"[[8192,16384],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",11
aten::lift_fresh,[[1]],"[""long int""]",11
aten::reshape,"[[1],[]]","[""long int"",""ScalarList""]",11
aten::slice,"[[8192,16384],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",11
aten::to,"[[1],[],[],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar"",""Scalar"",""""]",11
aten::view,"[[1],[]]","[""long int"",""ScalarList""]",11
aten::_local_scalar_dense,[[]],"[""bool""]",10
aten::_local_scalar_dense,[[]],"[""long int""]",10
aten::_pin_memory,"[[1],[]]","[""long int"",""""]",10
aten::_to_copy,"[[1],[],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar"",""""]",10
aten::_to_copy,"[[],[],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar"",""""]",10
aten::all,[[1]],"[""bool""]",10
aten::arange,"[[],[],[],[0]]","[""Scalar"",""Scalar"",""Scalar"",""long int""]",10
aten::arange,"[[],[],[],[],[]]","[""Scalar"","""","""","""",""Scalar""]",10
aten::as_strided,"[[1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",10
aten::as_strided,"[[1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",10
aten::as_strided,"[[32],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",10
aten::as_strided,"[[64],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",10
aten::copy_,"[[1],[1],[]]","[""long int"",""int"",""Scalar""]",10
aten::copy_,"[[],[],[]]","[""bool"",""bool"",""Scalar""]",10
aten::copy_,"[[],[],[]]","[""int"",""long int"",""Scalar""]",10
aten::cumsum,"[[1],[],[]]","[""int"",""Scalar"",""""]",10
aten::empty,"[[],[],[],[],[],[]]","[""ScalarList"",""Scalar"",""Scalar"","""","""",""Scalar""]",10
aten::empty_like,"[[1],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",10
aten::expand,"[[1],[],[]]","[""int"",""ScalarList"",""Scalar""]",10
aten::expand,"[[1],[],[]]","[""long int"",""ScalarList"",""Scalar""]",10
aten::expand_as,"[[1],[1]]","[""long int"",""int""]",10
aten::fill_,"[[32],[]]","[""long int"",""Scalar""]",10
aten::fill_,"[[64],[]]","[""long int"",""Scalar""]",10
aten::flatten,"[[1],[],[]]","[""long int"",""Scalar"",""Scalar""]",10
aten::ge,"[[1],[]]","[""int"",""Scalar""]",10
aten::index_select,"[[1],[],[1]]","[""long int"",""Scalar"",""int""]",10
aten::is_pinned,"[[1],[]]","[""long int"",""""]",10
aten::item,[[]],"[""bool""]",10
aten::item,[[]],"[""long int""]",10
aten::pin_memory,"[[1],[]]","[""long int"",""""]",10
aten::repeat_interleave,"[[1],[1],[],[]]","[""long int"",""int"","""",""""]",10
aten::repeat_interleave,"[[1],[]]","[""int"",""""]",10
aten::resize_,"[[0],[],[]]","[""long int"",""ScalarList"",""""]",10
aten::select,"[[1],[],[]]","[""long int"",""Scalar"",""Scalar""]",10
aten::set_,"[[0],[],[],[],[]]","[""long int"","""",""Scalar"",""ScalarList"",""ScalarList""]",10
aten::slice,"[[32],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",10
aten::slice,"[[64],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",10
aten::to,"[[1],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""""]",10
aten::to,"[[],[],[],[],[]]","[""bool"",""Scalar"",""Scalar"",""Scalar"",""""]",10
aten::to,"[[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""""]",10
aten::view_as,"[[1],[]]","[""bool"",""bool""]",10
_moe_C::topk_softplus_sqrt,"[[1,6],[1,6],[1,6],[1,256],[],[],[],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"","""","""",""""]",9
aten::as_strided,"[[1,4096],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",8
aten::as_strided,"[[1,8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",8
aten::narrow,"[[2],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar""]",8
aten::slice,"[[1,4096],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",8
aten::slice,"[[1,8192],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",8
_moe_C::topk_softplus_sqrt,"[[32,6],[32,6],[32,6],[32,256],[],[],[],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"","""","""",""""]",6
_moe_C::topk_softplus_sqrt,"[[64,6],[64,6],[64,6],[64,256],[],[],[],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"","""","""",""""]",6
aten::empty_like,"[[1,1],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",6
aten::fill_,"[[8192],[]]","[""long int"",""Scalar""]",6
aten::as_strided,"[[16],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",5
aten::as_strided,"[[2],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",5
aten::as_strided,"[[4],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",5
aten::as_strided,"[[8],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",5
aten::fill_,"[[16],[]]","[""long int"",""Scalar""]",5
aten::fill_,"[[2],[]]","[""long int"",""Scalar""]",5
aten::fill_,"[[4],[]]","[""long int"",""Scalar""]",5
aten::fill_,"[[8],[]]","[""long int"",""Scalar""]",5
aten::slice,"[[16],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",5
aten::slice,"[[2],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",5
aten::slice,"[[4],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",5
aten::slice,"[[8],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",5
_C::weak_ref_tensor,"[[1,4096]]","[""c10::BFloat16""]",4
aten::_pin_memory,"[[1],[]]","[""int"",""""]",4
aten::as_strided,"[[8192,1,128],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",4
aten::as_strided,"[[8192,256],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",4
aten::as_strided,"[[8192],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",4
aten::clamp,"[[1,128],[],[]]","[""int"",""Scalar"",""""]",4
aten::clamp_,"[[1,8192],[],[]]","[""int"",""Scalar"",""""]",4
aten::copy_,"[[1,512],[1,512],[]]","[""int"",""int"",""Scalar""]",4
aten::copy_,"[[1],[1],[]]","[""bool"",""bool"",""Scalar""]",4
aten::detach,[[2]],"[""int""]",4
aten::empty,"[[],[],[],[],[],[]]","[""ScalarList"",""Scalar"","""","""","""",""""]",4
aten::empty_like,"[[1,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",4
aten::empty_like,"[[1],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",4
aten::empty_like,"[[1],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",4
aten::empty_like,"[[32,1],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",4
aten::empty_like,"[[64,1],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",4
aten::fill_,"[[0,512],[]]","[""int"",""Scalar""]",4
aten::fill_,"[[8191],[]]","[""int"",""int""]",4
aten::fill_,"[[8192],[]]","[""int"",""Scalar""]",4
aten::fill_,"[[],[]]","[""int"",""Scalar""]",4
aten::floor_divide,"[[1],[]]","[""int"",""long int""]",4
aten::ge,"[[1],[]]","[""long int"",""Scalar""]",4
aten::is_pinned,"[[1],[]]","[""int"",""""]",4
aten::lift_fresh,[[1]],"[""int""]",4
aten::pin_memory,"[[1],[]]","[""int"",""""]",4
aten::resolve_conj,[[2]],"[""int""]",4
aten::resolve_neg,[[2]],"[""int""]",4
