category,gpu_event,attribution_status,operator,input_shapes,input_dtypes,event_count,duration_total_us
kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",attributed_shape_dtype,aten::copy_,"[[3,34],[3,34],[]]","[""long int"",""long int"",""Scalar""]",1,1.215
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,_C_custom_ar::all_reduce,"[[],[10,2048],[10,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",1,1.185
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,_C_custom_ar::all_reduce,"[[],[36,2048],[36,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",1,1.185
kernel,triton_poi_fused___and_____or___add_ge_lt_mul_sub_0,attributed_shape_dtype,triton_poi_fused___and_____or___add_ge_lt_mul_sub_0,"[[1],[1],[],[],[],[],[],[]]","[""int"",""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",1,1.185
kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",attributed_shape_dtype,aten::copy_,"[[3,22],[3,22],[]]","[""long int"",""long int"",""Scalar""]",1,1.185
kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",attributed_shape_dtype,aten::copy_,"[[3,40],[3,40],[]]","[""long int"",""long int"",""Scalar""]",1,1.185
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,_C_custom_ar::all_reduce,"[[],[16,2048],[16,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",1,1.184
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,_C_custom_ar::all_reduce,"[[],[24,2048],[24,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",1,1.184
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,_C_custom_ar::all_reduce,"[[],[30,2048],[30,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",1,1.184
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,_C_custom_ar::all_reduce,"[[],[6,2048],[6,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",1,1.184
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,_C_custom_ar::all_reduce,"[[],[8,2048],[8,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",1,1.184
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[26,2048],[26,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1,1.184
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,24],[3,24],[]]","[""long int"",""long int"",""Scalar""]",1,1.184
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,60],[3,60],[]]","[""long int"",""long int"",""Scalar""]",1,1.184
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[60],[60],[]]","[""bool"",""bool"",""Scalar""]",1,1.184
kernel,add_func_kernel_rank_1,attributed_shape_dtype,aten::add,"[[48],[48],[]]","[""long int"",""long int"",""Scalar""]",1,1.184
kernel,sub_func_tensor_scalar_kernel_rank_1,attributed_shape_dtype,aten::sub,"[[41],[],[]]","[""int"",""long int"",""Scalar""]",1,1.184
kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",attributed_shape_dtype,aten::copy_,"[[3,12],[3,12],[]]","[""long int"",""long int"",""Scalar""]",1,1.184
kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",attributed_shape_dtype,aten::copy_,"[[3,1],[3,1],[]]","[""long int"",""long int"",""Scalar""]",1,1.184
kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",attributed_shape_dtype,aten::copy_,"[[3,20],[3,20],[]]","[""long int"",""long int"",""Scalar""]",1,1.184
kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",attributed_shape_dtype,aten::copy_,"[[3,28],[3,28],[]]","[""long int"",""long int"",""Scalar""]",1,1.184
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[6],[6],[]]","[""bool"",""bool"",""Scalar""]",1,1.183
kernel,add_func_kernel_rank_1,attributed_shape_dtype,aten::add,"[[56],[56],[]]","[""long int"",""long int"",""Scalar""]",1,1.183
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[16,2048],[16,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1,1.153
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,34],[3,34],[]]","[""long int"",""long int"",""Scalar""]",1,1.153
kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",attributed_shape_dtype,aten::copy_,"[[3,32],[3,32],[]]","[""long int"",""long int"",""Scalar""]",1,1.153
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,_C_custom_ar::all_reduce,"[[],[2,2048],[2,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",1,1.152
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,_C_custom_ar::all_reduce,"[[],[26,2048],[26,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",1,1.152
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,_C_custom_ar::all_reduce,"[[],[28,2048],[28,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",1,1.152
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,_C_custom_ar::all_reduce,"[[],[4,2048],[4,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",1,1.152
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[10,2048],[10,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1,1.152
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[18,2048],[18,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1,1.152
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[2,2048],[2,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1,1.152
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[20,2048],[20,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1,1.152
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[24,2048],[24,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1,1.152
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,30],[3,30],[]]","[""long int"",""long int"",""Scalar""]",1,1.152
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,38],[3,38],[]]","[""long int"",""long int"",""Scalar""]",1,1.152
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,48],[3,48],[]]","[""long int"",""long int"",""Scalar""]",1,1.152
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[16],[16],[]]","[""bool"",""bool"",""Scalar""]",1,1.152
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[42],[42],[]]","[""bool"",""bool"",""Scalar""]",1,1.152
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[44],[44],[]]","[""bool"",""bool"",""Scalar""]",1,1.152
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[58],[58],[]]","[""bool"",""bool"",""Scalar""]",1,1.152
kernel,sub_func_tensor_scalar_kernel_rank_1,attributed_shape_dtype,aten::sub,"[[45],[],[]]","[""int"",""long int"",""Scalar""]",1,1.152
kernel,sub_func_tensor_scalar_kernel_rank_1,attributed_shape_dtype,aten::sub,"[[46],[],[]]","[""int"",""long int"",""Scalar""]",1,1.152
kernel,sub_func_tensor_scalar_kernel_rank_1,attributed_shape_dtype,aten::sub,"[[55],[],[]]","[""int"",""long int"",""Scalar""]",1,1.152
kernel,sub_func_tensor_scalar_kernel_rank_1,attributed_shape_dtype,aten::sub,"[[58],[],[]]","[""int"",""long int"",""Scalar""]",1,1.152
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[12,2048],[12,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1,1.151
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,46],[3,46],[]]","[""long int"",""long int"",""Scalar""]",1,1.151
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,16],[3,16],[]]","[""long int"",""long int"",""Scalar""]",1,1.121
kernel,sub_func_tensor_scalar_kernel_rank_1,attributed_shape_dtype,aten::sub,"[[11],[],[]]","[""int"",""long int"",""Scalar""]",1,1.121
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[14,2048],[14,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1,1.120
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[22,2048],[22,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1,1.120
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[4,2048],[4,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1,1.120
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[6,2048],[6,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1,1.120
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[8,2048],[8,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1,1.120
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,10],[3,10],[]]","[""long int"",""long int"",""Scalar""]",1,1.120
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,26],[3,26],[]]","[""long int"",""long int"",""Scalar""]",1,1.120
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,36],[3,36],[]]","[""long int"",""long int"",""Scalar""]",1,1.120
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[12],[12],[]]","[""bool"",""bool"",""Scalar""]",1,1.120
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[18],[18],[]]","[""bool"",""bool"",""Scalar""]",1,1.120
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[40],[40],[]]","[""bool"",""bool"",""Scalar""]",1,1.120
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[57,32],[57,32],[]]","[""int"",""int"",""Scalar""]",1,1.120
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[59,32],[59,32],[]]","[""int"",""int"",""Scalar""]",1,1.120
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[61,32],[61,32],[]]","[""int"",""int"",""Scalar""]",1,1.120
kernel,add_func_kernel_rank_1,attributed_shape_dtype,aten::add,"[[16],[16],[]]","[""int"",""int"",""Scalar""]",1,1.120
kernel,add_func_kernel_rank_1,attributed_shape_dtype,aten::add,"[[16],[16],[]]","[""long int"",""long int"",""Scalar""]",1,1.120
kernel,add_func_kernel_rank_1,attributed_shape_dtype,aten::add,"[[24],[24],[]]","[""long int"",""long int"",""Scalar""]",1,1.120
kernel,add_func_kernel_rank_1,attributed_shape_dtype,aten::add,"[[40],[40],[]]","[""long int"",""long int"",""Scalar""]",1,1.120
kernel,add_func_kernel_rank_1,attributed_shape_dtype,aten::add,"[[48],[48],[]]","[""int"",""int"",""Scalar""]",1,1.120
kernel,add_func_kernel_rank_1,attributed_shape_dtype,aten::add,"[[8],[8],[]]","[""long int"",""long int"",""Scalar""]",1,1.120
kernel,fill_scalar_kernel,attributed_shape_dtype,aten::fill_,"[[22,32],[]]","[""int"",""Scalar""]",1,1.120
kernel,sub_func_tensor_scalar_kernel_rank_1,attributed_shape_dtype,aten::sub,"[[20],[],[]]","[""int"",""long int"",""Scalar""]",1,1.120
kernel,sub_func_tensor_scalar_kernel_rank_1,attributed_shape_dtype,aten::sub,"[[39],[],[]]","[""int"",""long int"",""Scalar""]",1,1.120
kernel,triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,attributed_shape_dtype,triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,"[[56],[56],[56],[],[],[],[],[],[]]","[""int"",""long int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",1,1.120
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[34],[34],[]]","[""long int"",""long int"",""Scalar""]",1,1.088
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,12],[3,12],[]]","[""long int"",""long int"",""Scalar""]",1,1.088
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,18],[3,18],[]]","[""long int"",""long int"",""Scalar""]",1,1.088
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,20],[3,20],[]]","[""long int"",""long int"",""Scalar""]",1,1.088
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,28],[3,28],[]]","[""long int"",""long int"",""Scalar""]",1,1.088
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,32],[3,32],[]]","[""long int"",""long int"",""Scalar""]",1,1.088
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,4],[3,4],[]]","[""long int"",""long int"",""Scalar""]",1,1.088
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[53,32],[53,32],[]]","[""int"",""int"",""Scalar""]",1,1.088
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[54],[54],[]]","[""bool"",""bool"",""Scalar""]",1,1.088
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[55,32],[55,32],[]]","[""int"",""int"",""Scalar""]",1,1.088
kernel,add_func_kernel_rank_1,attributed_shape_dtype,aten::add,"[[32],[32],[]]","[""long int"",""long int"",""Scalar""]",1,1.088
kernel,triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,attributed_shape_dtype,triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,"[[16],[16],[16],[],[],[],[],[],[]]","[""int"",""long int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",1,1.088
kernel,triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,attributed_shape_dtype,triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,"[[32],[32],[32],[],[],[],[],[],[]]","[""int"",""long int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",1,1.088
kernel,triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,attributed_shape_dtype,triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,"[[48],[48],[48],[],[],[],[],[],[]]","[""int"",""long int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",1,1.088
kernel,fill_scalar_kernel,attributed_shape_dtype,aten::fill_,"[[10],[]]","[""int"",""Scalar""]",1,1.087
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,6],[3,6],[]]","[""long int"",""long int"",""Scalar""]",1,1.057
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[44],[44],[]]","[""long int"",""long int"",""Scalar""]",1,1.056
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[62],[62],[]]","[""long int"",""long int"",""Scalar""]",1,1.056
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,14],[3,14],[]]","[""long int"",""long int"",""Scalar""]",1,1.056
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[28],[28],[]]","[""bool"",""bool"",""Scalar""]",1,1.056
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[46],[46],[]]","[""bool"",""bool"",""Scalar""]",1,1.056
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[47,32],[47,32],[]]","[""int"",""int"",""Scalar""]",1,1.056
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[48],[48],[]]","[""bool"",""bool"",""Scalar""]",1,1.056
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[51,32],[51,32],[]]","[""int"",""int"",""Scalar""]",1,1.056
kernel,sub_func_tensor_scalar_kernel_rank_1,attributed_shape_dtype,aten::sub,"[[23],[],[]]","[""int"",""long int"",""Scalar""]",1,1.056
kernel,triton_poi_fused___and_____or___bitwise_not_ge_lt_1,attributed_shape_dtype,triton_poi_fused___and_____or___bitwise_not_ge_lt_1,"[[1],[1],[],[],[],[],[]]","[""int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",1,1.056
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[24],[24],[]]","[""bool"",""bool"",""Scalar""]",1,1.055
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[49,32],[49,32],[]]","[""int"",""int"",""Scalar""]",1,1.055
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[14],[14],[]]","[""long int"",""long int"",""Scalar""]",1,1.025
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[19],[19],[]]","[""int"",""int"",""Scalar""]",1,1.025
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[28],[28],[]]","[""long int"",""long int"",""Scalar""]",1,1.025
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[4],[4],[]]","[""long int"",""long int"",""Scalar""]",1,1.025
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[52],[52],[]]","[""long int"",""long int"",""Scalar""]",1,1.025
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[60],[60],[]]","[""long int"",""long int"",""Scalar""]",1,1.025
kernel,sub_func_tensor_scalar_kernel_rank_1,attributed_shape_dtype,aten::sub,"[[10],[],[]]","[""int"",""long int"",""Scalar""]",1,1.025
kernel,sub_func_tensor_scalar_kernel_rank_1,attributed_shape_dtype,aten::sub,"[[26],[],[]]","[""int"",""long int"",""Scalar""]",1,1.025
kernel,sub_func_tensor_scalar_kernel_rank_1,attributed_shape_dtype,aten::sub,"[[29],[],[]]","[""int"",""long int"",""Scalar""]",1,1.025
kernel,sub_func_tensor_scalar_kernel_rank_1,attributed_shape_dtype,aten::sub,"[[37],[],[]]","[""int"",""long int"",""Scalar""]",1,1.025
kernel,sub_func_tensor_scalar_kernel_rank_1,attributed_shape_dtype,aten::sub,"[[43],[],[]]","[""int"",""long int"",""Scalar""]",1,1.025
kernel,sub_func_tensor_scalar_kernel_rank_1,attributed_shape_dtype,aten::sub,"[[6],[],[]]","[""int"",""long int"",""Scalar""]",1,1.025
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[1,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1,1.024
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[10],[10],[]]","[""long int"",""long int"",""Scalar""]",1,1.024
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[13],[13],[]]","[""int"",""int"",""Scalar""]",1,1.024
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[16],[16],[]]","[""long int"",""long int"",""Scalar""]",1,1.024
