operator,input_shapes,input_dtypes,call_count
aten::copy_,"[[3,381],[3,381],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,3823],[3,3823],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,3855],[3,3855],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,3885],[3,3885],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,3913],[3,3913],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,3939],[3,3939],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,3963],[3,3963],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,3985],[3,3985],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,3],[3,3],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,4005],[3,4005],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,4023],[3,4023],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,4039],[3,4039],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,4053],[3,4053],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,4065],[3,4065],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,4075],[3,4075],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,4083],[3,4083],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,4089],[3,4089],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,4093],[3,4093],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,4095],[3,4095],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,421],[3,421],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,43],[3,43],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,463],[3,463],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,507],[3,507],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,553],[3,553],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,57],[3,57],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,601],[3,601],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,651],[3,651],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,703],[3,703],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,73],[3,73],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,757],[3,757],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,7],[3,7],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,813],[3,813],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,871],[3,871],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,91],[3,91],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[3,931],[3,931],[]]","[""long int"",""long int"",""Scalar""]",1
aten::copy_,"[[30,2,124160],[30,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[30,248320],[30,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[30,32],[30,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[30],[30],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[30],[30],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[30],[],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[31,2,124160],[31,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[31,248320],[31,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[31,32],[31,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[31],[31],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[31],[31],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[32,2,124160],[32,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[32,248320],[32,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[32,32],[32,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[32],[32],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[32],[32],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[33,2,124160],[33,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[33,248320],[33,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[33,32],[33,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[33],[33],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[33],[33],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[34,2,124160],[34,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[34,248320],[34,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[34,32],[34,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[34],[34],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[34],[34],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[35,2,124160],[35,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[35,248320],[35,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[35,32],[35,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[35],[35],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[35],[35],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[36,2,124160],[36,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[36,248320],[36,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[36,32],[36,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[36],[36],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[36],[36],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[37,2,124160],[37,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[37,248320],[37,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[37,32],[37,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[37],[37],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[37],[37],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[38,2,124160],[38,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[38,248320],[38,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[38,32],[38,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[38],[38],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[38],[38],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[39,2,124160],[39,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[39,248320],[39,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[39,32],[39,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[39],[39],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[39],[39],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[3],[3],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[3],[3],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[4,2,124160],[4,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[4,248320],[4,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[4,32],[4,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[40,2,124160],[40,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[40,248320],[40,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[40,32],[40,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[4096],[4096],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[4096],[4096],[]]","[""long int"",""int"",""Scalar""]",1
aten::copy_,"[[40],[40],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[40],[40],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[41,2,124160],[41,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[41,248320],[41,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[41,32],[41,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[41],[41],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[41],[41],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[42,2,124160],[42,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[42,248320],[42,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[42,32],[42,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[42],[42],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[42],[42],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[43,2,124160],[43,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[43,248320],[43,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[43,32],[43,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[43],[43],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[43],[43],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[44,2,124160],[44,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[44,248320],[44,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[44,32],[44,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[44],[44],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[44],[44],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[45,2,124160],[45,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[45,248320],[45,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[45,32],[45,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[45],[45],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[45],[45],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[46,2,124160],[46,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[46,248320],[46,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[46,32],[46,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[46],[46],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[46],[46],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[47,2,124160],[47,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[47,248320],[47,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[47,32],[47,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[47],[47],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[47],[47],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[48,2,124160],[48,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[48,248320],[48,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[48,32],[48,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[48],[48],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[48],[48],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[49,2,124160],[49,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[49,248320],[49,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[49,32],[49,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[49],[49],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[49],[49],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[4],[4],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[4],[4],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[5,2,124160],[5,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[5,248320],[5,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[5,32],[5,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[50,2,124160],[50,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[50,248320],[50,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[50,32],[50,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[5089],[5089],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[5089],[5089],[]]","[""long int"",""int"",""Scalar""]",1
aten::copy_,"[[50],[50],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[50],[50],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[51,2,124160],[51,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[51,248320],[51,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[51,32],[51,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[51],[51],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[51],[51],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[52,2,124160],[52,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[52,248320],[52,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[52,32],[52,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[52],[52],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[52],[52],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[53,2,124160],[53,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[53,248320],[53,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[53,32],[53,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[53],[53],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[53],[53],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[54,2,124160],[54,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[54,248320],[54,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[54,32],[54,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[54],[54],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[54],[54],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[55,2,124160],[55,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[55,248320],[55,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[55,32],[55,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[55],[55],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[55],[55],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[56,2,124160],[56,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[56,248320],[56,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[56,32],[56,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[56],[56],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[56],[56],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[57,2,124160],[57,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[57,248320],[57,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[57,32],[57,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[57],[57],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[57],[57],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[58,2,124160],[58,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[58,248320],[58,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[58,32],[58,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[58],[58],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[58],[58],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[59,2,124160],[59,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[59,248320],[59,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[59,32],[59,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[59],[59],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[59],[59],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[5],[5],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[5],[5],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[6,2,124160],[6,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[6,248320],[6,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[6,32],[6,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[60,2,124160],[60,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[60,248320],[60,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[60,32],[60,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[60],[60],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[60],[60],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[61,2,124160],[61,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[61,248320],[61,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[61,32],[61,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[61],[61],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[61],[61],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[62,2,124160],[62,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[62,248320],[62,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[62,32],[62,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[62],[62],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[62],[62],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[64,2],[64,2],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[64],[64],[]]","[""long int"",""bool"",""Scalar""]",1
aten::copy_,"[[6],[6],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[6],[6],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[7,2,124160],[7,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[7,248320],[7,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[7,32],[7,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[7],[7],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[7],[7],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[8,2,124160],[8,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[8,248320],[8,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[8,32],[8,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[8],[8],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[8],[8],[]]","[""int"",""long int"",""Scalar""]",1
aten::copy_,"[[9,2,124160],[9,2,124160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[9,248320],[9,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[9,32],[9,32],[]]","[""int"",""int"",""Scalar""]",1
aten::copy_,"[[9],[9],[]]","[""bool"",""bool"",""Scalar""]",1
aten::copy_,"[[9],[9],[]]","[""int"",""long int"",""Scalar""]",1
aten::cumsum,"[[2],[],[]]","[""int"",""Scalar"",""""]",1
aten::cumsum,"[[64],[],[]]","[""bool"",""Scalar"",""""]",1
aten::detach,[[10]],"[""int""]",1
aten::detach,[[12]],"[""int""]",1
aten::detach,[[14]],"[""int""]",1
aten::detach,[[16]],"[""int""]",1
aten::detach,[[18]],"[""int""]",1
aten::detach,[[20]],"[""int""]",1
aten::detach,[[22]],"[""int""]",1
aten::detach,[[24]],"[""int""]",1
aten::detach,[[26]],"[""int""]",1
aten::detach,[[28]],"[""int""]",1
aten::detach,[[2]],"[""int""]",1
aten::detach,[[30]],"[""int""]",1
aten::detach,[[32]],"[""int""]",1
aten::detach,[[34]],"[""int""]",1
aten::detach,[[36]],"[""int""]",1
aten::detach,[[38]],"[""int""]",1
aten::detach,[[40]],"[""int""]",1
aten::detach,[[42]],"[""int""]",1
aten::detach,[[44]],"[""int""]",1
aten::detach,[[46]],"[""int""]",1
aten::detach,[[48]],"[""int""]",1
aten::detach,[[4]],"[""int""]",1
aten::detach,[[50]],"[""int""]",1
aten::detach,[[52]],"[""int""]",1
aten::detach,[[54]],"[""int""]",1
aten::detach,[[56]],"[""int""]",1
aten::detach,[[58]],"[""int""]",1
aten::detach,[[60]],"[""int""]",1
aten::detach,[[62]],"[""int""]",1
aten::detach,[[6]],"[""int""]",1
aten::detach,[[8]],"[""int""]",1
aten::embedding,"[[124160,2048],[10],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[12],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[14],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[16],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[18],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[1],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[20],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[22],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[24],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[26],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[28],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[2],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[30],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[32],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[34],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[36],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[38],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[4096],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[40],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[42],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[44],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[46],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[48],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[4],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[5089],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[50],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[52],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[54],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[56],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[58],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[60],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[62],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
