operator,input_shapes,input_dtypes,call_count
aten::mm,"[[32,4096],[4096,64]]","[""c10::BFloat16"",""c10::BFloat16""]",84
aten::mm,"[[64,4096],[4096,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",84
aten::mm,"[[64,4096],[4096,512],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",84
aten::mm,"[[64,4096],[4096,64]]","[""c10::BFloat16"",""c10::BFloat16""]",84
aten::slice,"[[32],[],[],[],[]]","[""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",84
aten::slice,"[[64],[],[],[],[]]","[""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",84
aten::split_with_sizes,"[[32,2048],[],[]]","[""float"",""ScalarList"",""Scalar""]",84
aten::split_with_sizes,"[[32,512],[],[]]","[""float"",""ScalarList"",""Scalar""]",84
aten::split_with_sizes,"[[64,2048],[],[]]","[""float"",""ScalarList"",""Scalar""]",84
aten::split_with_sizes,"[[64,512],[],[]]","[""float"",""ScalarList"",""Scalar""]",84
aten::to,"[[32,8192],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",84
aten::to,"[[64,8192],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",84
aten::view,"[[1,8192],[]]","[""c10::BFloat16"",""ScalarList""]",84
aten::view,"[[16,8192],[]]","[""c10::BFloat16"",""ScalarList""]",84
aten::view,"[[2,8192],[]]","[""c10::BFloat16"",""ScalarList""]",84
aten::view,"[[32,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",84
aten::view,"[[4,8192],[]]","[""c10::BFloat16"",""ScalarList""]",84
aten::view,"[[64,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",84
aten::view,"[[8,8192],[]]","[""c10::BFloat16"",""ScalarList""]",84
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[32,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",84
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[64,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",84
_moe_C::topk_softplus_sqrt,"[[1,6],[1,6],[1,6],[1,256],[],[],[256],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"",""float"","""",""""]",80
_moe_C::topk_softplus_sqrt,"[[16,6],[16,6],[16,6],[16,256],[],[],[256],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"",""float"","""",""""]",80
_moe_C::topk_softplus_sqrt,"[[2,6],[2,6],[2,6],[2,256],[],[],[256],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"",""float"","""",""""]",80
_moe_C::topk_softplus_sqrt,"[[4,6],[4,6],[4,6],[4,256],[],[],[256],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"",""float"","""",""""]",80
_moe_C::topk_softplus_sqrt,"[[8,6],[8,6],[8,6],[8,256],[],[],[256],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"",""float"","""",""""]",80
aten::as_strided,"[[1,1024],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",80
aten::as_strided,"[[16,1024],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",80
aten::as_strided,"[[2,1024],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",80
aten::as_strided,"[[4,1024],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",80
aten::as_strided,"[[8,1024],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",80
aten::mm,"[[32,4096],[4096,1024],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",80
aten::mm,"[[64,4096],[4096,1024],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",80
aten::split_with_sizes,"[[32,1024],[],[]]","[""float"",""ScalarList"",""Scalar""]",80
aten::split_with_sizes,"[[64,1024],[],[]]","[""float"",""ScalarList"",""Scalar""]",80
aten::as_strided,"[[64,128],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",75
aten::slice,"[[64,128],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",73
aten::as_strided,"[[64,512],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",58
aten::slice,"[[64,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",58
aten::as_strided,"[[64],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",54
aten::slice,"[[64],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",54
aten::as_strided,"[[65],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",52
aten::as_strided,"[[32,128],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",48
aten::slice,"[[65],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",48
aten::slice,"[[32,128],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",46
aten::_local_scalar_dense,[[]],"[""bool""]",45
aten::_local_scalar_dense,[[]],"[""long int""]",45
aten::_to_copy,"[[],[],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar"",""""]",45
aten::arange,"[[],[],[],[0]]","[""Scalar"",""Scalar"",""Scalar"",""long int""]",45
aten::arange,"[[],[],[],[],[]]","[""Scalar"","""","""","""",""Scalar""]",45
aten::copy_,"[[],[],[]]","[""int"",""long int"",""Scalar""]",45
aten::empty,"[[],[],[],[],[],[]]","[""ScalarList"",""Scalar"",""Scalar"","""","""",""Scalar""]",45
aten::item,[[]],"[""bool""]",45
aten::item,[[]],"[""long int""]",45
aten::resize_,"[[0],[],[]]","[""long int"",""ScalarList"",""""]",45
aten::set_,"[[0],[],[],[],[]]","[""long int"","""",""Scalar"",""ScalarList"",""ScalarList""]",45
aten::to,"[[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""""]",45
_C::fused_deepseek_v4_qnorm_rope_kv_rope_quant_insert,"[[1,8,512],[1,512],[50288,37376],[1],[1],[1048576,64],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""unsigned char"",""long int"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar""]",43
_C::fused_deepseek_v4_qnorm_rope_kv_rope_quant_insert,"[[16,8,512],[16,512],[50288,37376],[16],[16],[1048576,64],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""unsigned char"",""long int"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar""]",43
_C::fused_deepseek_v4_qnorm_rope_kv_rope_quant_insert,"[[2,8,512],[2,512],[50288,37376],[2],[2],[1048576,64],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""unsigned char"",""long int"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar""]",43
_C::fused_deepseek_v4_qnorm_rope_kv_rope_quant_insert,"[[32,8,512],[32,512],[50288,37376],[32],[32],[1048576,64],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""unsigned char"",""long int"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar""]",43
_C::fused_deepseek_v4_qnorm_rope_kv_rope_quant_insert,"[[32,8,512],[32,512],[64,37376],[32],[32],[1048576,64],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""unsigned char"",""long int"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar""]",43
_C::fused_deepseek_v4_qnorm_rope_kv_rope_quant_insert,"[[4,8,512],[4,512],[50288,37376],[4],[4],[1048576,64],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""unsigned char"",""long int"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar""]",43
_C::fused_deepseek_v4_qnorm_rope_kv_rope_quant_insert,"[[64,8,512],[64,512],[50288,37376],[64],[64],[1048576,64],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""unsigned char"",""long int"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar""]",43
_C::fused_deepseek_v4_qnorm_rope_kv_rope_quant_insert,"[[64,8,512],[64,512],[64,37376],[64],[64],[1048576,64],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""unsigned char"",""long int"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar""]",43
_C::fused_deepseek_v4_qnorm_rope_kv_rope_quant_insert,"[[8,8,512],[8,512],[50288,37376],[8],[8],[1048576,64],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""unsigned char"",""long int"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar""]",43
aten::as_strided,"[[1,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[16,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[2,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[4,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[8,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43
aten::new_empty,"[[1,8,512],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar"","""","""",""""]",43
aten::new_empty,"[[16,8,512],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar"","""","""",""""]",43
aten::new_empty,"[[2,8,512],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar"","""","""",""""]",43
aten::new_empty,"[[4,8,512],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar"","""","""",""""]",43
aten::new_empty,"[[8,8,512],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar"","""","""",""""]",43
aten::pad,"[[1,8,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""",""Scalar""]",43
aten::pad,"[[16,8,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""",""Scalar""]",43
aten::pad,"[[2,8,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""",""Scalar""]",43
aten::pad,"[[4,8,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""",""Scalar""]",43
aten::pad,"[[8,8,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""",""Scalar""]",43
aten::transpose,"[[1,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",43
aten::transpose,"[[16,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",43
aten::transpose,"[[2,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",43
aten::transpose,"[[4,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",43
aten::transpose,"[[8,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",43
aten::zero_,"[[1,64,512]]","[""c10::BFloat16""]",43
aten::zero_,"[[16,64,512]]","[""c10::BFloat16""]",43
aten::zero_,"[[2,64,512]]","[""c10::BFloat16""]",43
aten::zero_,"[[4,64,512]]","[""c10::BFloat16""]",43
aten::zero_,"[[8,64,512]]","[""c10::BFloat16""]",43
_C::cooperative_topk,"[[32,8192],[32,1],[32,512],[1048576],[],[]]","[""float"",""int"",""int"",""unsigned char"",""Scalar"",""Scalar""]",42
_C::persistent_topk,"[[64,8192],[64,1],[64,512],[1048576],[],[]]","[""float"",""int"",""int"",""unsigned char"",""Scalar"",""Scalar""]",42
aten::_reshape_alias,"[[64,64,132],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList""]",42
aten::as_strided,"[[16],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[2],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[32,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[32,64,128],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[32,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[32,8192],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[4],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[64,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[64,64,128],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[64,64,132],[],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[64,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[64,8192],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[8],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::empty_like,"[[1,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42
aten::empty_like,"[[1,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42
aten::empty_like,"[[16,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42
aten::empty_like,"[[16,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42
aten::empty_like,"[[2,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42
aten::empty_like,"[[2,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42
aten::empty_like,"[[32,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",42
aten::empty_like,"[[4,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42
aten::empty_like,"[[4,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42
aten::empty_like,"[[64,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",42
aten::empty_like,"[[8,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42
aten::empty_like,"[[8,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42
aten::fill_,"[[32,512],[]]","[""int"",""int""]",42
aten::fill_,"[[64,512],[]]","[""int"",""int""]",42
aten::linear,"[[1,4096],[64,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",42
aten::linear,"[[16,4096],[64,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",42
aten::linear,"[[2,4096],[64,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",42
aten::linear,"[[4,4096],[64,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",42
aten::linear,"[[8,4096],[64,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",42
aten::matmul,"[[1,4096],[4096,64]]","[""c10::BFloat16"",""c10::BFloat16""]",42
aten::matmul,"[[16,4096],[4096,64]]","[""c10::BFloat16"",""c10::BFloat16""]",42
aten::matmul,"[[2,4096],[4096,64]]","[""c10::BFloat16"",""c10::BFloat16""]",42
aten::matmul,"[[4,4096],[4096,64]]","[""c10::BFloat16"",""c10::BFloat16""]",42
aten::matmul,"[[8,4096],[4096,64]]","[""c10::BFloat16"",""c10::BFloat16""]",42
aten::mm,"[[1,4096],[4096,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",42
aten::mm,"[[1,4096],[4096,512],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",42
aten::mm,"[[1,4096],[4096,64]]","[""c10::BFloat16"",""c10::BFloat16""]",42
aten::mm,"[[16,4096],[4096,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",42
aten::mm,"[[16,4096],[4096,512],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",42
aten::mm,"[[16,4096],[4096,64]]","[""c10::BFloat16"",""c10::BFloat16""]",42
aten::mm,"[[2,4096],[4096,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",42
aten::mm,"[[2,4096],[4096,512],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",42
aten::mm,"[[2,4096],[4096,64]]","[""c10::BFloat16"",""c10::BFloat16""]",42
aten::mm,"[[4,4096],[4096,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",42
aten::mm,"[[4,4096],[4096,512],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",42
aten::mm,"[[4,4096],[4096,64]]","[""c10::BFloat16"",""c10::BFloat16""]",42
aten::mm,"[[8,4096],[4096,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",42
aten::mm,"[[8,4096],[4096,512],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",42
aten::mm,"[[8,4096],[4096,64]]","[""c10::BFloat16"",""c10::BFloat16""]",42
aten::reshape,"[[32,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",42
aten::reshape,"[[64,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",42
aten::reshape,"[[64,64,132],[]]","[""unsigned char"",""ScalarList""]",42
aten::slice,"[[16],[],[],[],[]]","[""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::slice,"[[1],[],[],[],[]]","[""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::slice,"[[2],[],[],[],[]]","[""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::slice,"[[32,1],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::slice,"[[32,64,128],[],[],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::slice,"[[32,64],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::slice,"[[32,8192],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::slice,"[[4],[],[],[],[]]","[""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::slice,"[[64,1],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::slice,"[[64,64,128],[],[],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::slice,"[[64,64],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::slice,"[[64,8192],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::slice,"[[8],[],[],[],[]]","[""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",42
aten::split_with_sizes,"[[1,2048],[],[]]","[""float"",""ScalarList"",""Scalar""]",42
aten::split_with_sizes,"[[1,512],[],[]]","[""float"",""ScalarList"",""Scalar""]",42
aten::split_with_sizes,"[[16,2048],[],[]]","[""float"",""ScalarList"",""Scalar""]",42
aten::split_with_sizes,"[[16,512],[],[]]","[""float"",""ScalarList"",""Scalar""]",42
aten::split_with_sizes,"[[2,2048],[],[]]","[""float"",""ScalarList"",""Scalar""]",42
aten::split_with_sizes,"[[2,512],[],[]]","[""float"",""ScalarList"",""Scalar""]",42
aten::split_with_sizes,"[[4,2048],[],[]]","[""float"",""ScalarList"",""Scalar""]",42
aten::split_with_sizes,"[[4,512],[],[]]","[""float"",""ScalarList"",""Scalar""]",42
aten::split_with_sizes,"[[8,2048],[],[]]","[""float"",""ScalarList"",""Scalar""]",42
aten::split_with_sizes,"[[8,512],[],[]]","[""float"",""ScalarList"",""Scalar""]",42
aten::to,"[[1,8192],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",42
aten::to,"[[16,8192],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",42
aten::to,"[[2,8192],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",42
aten::to,"[[4,8192],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",42
aten::to,"[[8,8192],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",42
aten::unsqueeze,"[[64,64,132],[]]","[""unsigned char"",""Scalar""]",42
aten::view,"[[1,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",42
aten::view,"[[16,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",42
aten::view,"[[2,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",42
aten::view,"[[32,512],[]]","[""int"",""ScalarList""]",42
aten::view,"[[32,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",42
aten::view,"[[4,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",42
aten::view,"[[64,512],[]]","[""int"",""ScalarList""]",42
aten::view,"[[64,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",42
aten::view,"[[8,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",42
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[1,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",42
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[16,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",42
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[2,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",42
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[4,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",42
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",42
vllm::sparse_attn_indexer,"[[1,4096],[],[50288,64,132],[1,64,128],[],[],[1,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",42
vllm::sparse_attn_indexer,"[[16,4096],[],[50288,64,132],[16,64,128],[],[],[16,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",42
vllm::sparse_attn_indexer,"[[2,4096],[],[50288,64,132],[2,64,128],[],[],[2,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",42
vllm::sparse_attn_indexer,"[[32,4096],[],[50288,64,132],[32,64,128],[],[],[32,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",42
vllm::sparse_attn_indexer,"[[32,4096],[],[64,64,132],[32,64,128],[],[],[32,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",42
vllm::sparse_attn_indexer,"[[4,4096],[],[50288,64,132],[4,64,128],[],[],[4,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",42
vllm::sparse_attn_indexer,"[[64,4096],[],[50288,64,132],[64,64,128],[],[],[64,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",42
vllm::sparse_attn_indexer,"[[64,4096],[],[64,64,132],[64,64,128],[],[],[64,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",42
vllm::sparse_attn_indexer,"[[8,4096],[],[50288,64,132],[8,64,128],[],[],[8,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",42
aten::_reshape_alias,"[[64,2,584],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList""]",40
aten::as_strided,"[[64,2,584],[],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList"",""Scalar""]",40
aten::as_strided,"[[],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",40
aten::fill_,"[[1],[]]","[""bool"",""Scalar""]",40
aten::mm,"[[1,4096],[4096,1024],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",40
aten::mm,"[[16,4096],[4096,1024],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",40
aten::mm,"[[2,4096],[4096,1024],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",40
aten::mm,"[[4,4096],[4096,1024],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",40
aten::mm,"[[8,4096],[4096,1024],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",40
aten::reshape,"[[64,2,584],[]]","[""unsigned char"",""ScalarList""]",40
aten::split_with_sizes,"[[1,1024],[],[]]","[""float"",""ScalarList"",""Scalar""]",40
aten::split_with_sizes,"[[16,1024],[],[]]","[""float"",""ScalarList"",""Scalar""]",40
aten::split_with_sizes,"[[2,1024],[],[]]","[""float"",""ScalarList"",""Scalar""]",40
aten::split_with_sizes,"[[4,1024],[],[]]","[""float"",""ScalarList"",""Scalar""]",40
aten::split_with_sizes,"[[8,1024],[],[]]","[""float"",""ScalarList"",""Scalar""]",40
aten::unsqueeze,"[[64,2,584],[]]","[""unsigned char"",""Scalar""]",40
aten::as_strided,"[[33],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",34
