operator,input_shapes,input_dtypes,metadata_status,call_count
aten::as_strided,"[[49],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[4],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[5,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[5,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[5,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[5,4096],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[5,8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[50,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[50,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[5089,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[5089,4,1],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[5089,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[5089,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[51,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[51,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[51,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[51,4096],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[51,8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[51],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[52,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[52,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[53,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[53,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[53,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[53,4096],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[53,8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[53],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[54,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[54,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[55,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[55,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[55,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[55,4096],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[55,8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[55],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[56,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[56,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[57,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[57,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[57,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[57,4096],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[57,8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[57],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[58,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[58,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[59,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[59,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[59,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[59,4096],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[59,8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[59],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[5],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[6,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[6,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[60,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[60,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[61,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[61,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[61,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[61,4096],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[61,8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[61],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[62,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[62,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[63,4096],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[63,8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[63],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[7,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[7,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[7,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[7,4096],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[7,8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[7],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[8,10,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,11,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,12,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[8,13,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,14,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,15,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,16,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,17,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,18,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,19,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,2,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,20,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,21,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,22,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,23,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,24,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,25,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,26,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,27,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,28,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,29,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,3,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,30,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,31,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,32,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,33,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,34,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,35,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,36,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,37,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,38,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,39,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,4,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,40,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,41,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,42,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,43,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,44,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,45,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,46,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,47,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,48,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,49,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,5,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,50,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,51,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,52,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,53,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,54,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,55,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,56,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,57,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,58,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,59,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,6,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,60,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,61,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,62,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,7,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,8,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,9,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[9,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[9,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[9,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[9,4096],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[9,8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::as_strided,"[[9],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1
aten::bitwise_or,"[[11],[11]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[13],[13]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[15],[15]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[17],[17]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[19],[19]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[21],[21]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[23],[23]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[25],[25]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[27],[27]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[29],[29]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[31],[31]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[33],[33]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[35],[35]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[37],[37]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[39],[39]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[3],[3]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[41],[41]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[43],[43]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[45],[45]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[47],[47]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[49],[49]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[51],[51]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[53],[53]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[55],[55]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[57],[57]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[59],[59]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[5],[5]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[61],[61]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[63],[63]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[64],[64]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[7],[7]]","[""bool"",""bool""]",shape_and_dtype,1
aten::bitwise_or,"[[9],[9]]","[""bool"",""bool""]",shape_and_dtype,1
aten::clamp_,"[[11,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[13,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[15,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[17,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[19,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[2,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[21,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[23,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[25,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[27,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[29,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[3,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[31,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[33,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[35,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[37,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[39,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[4,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[41,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[43,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[45,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[47,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[49,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[5,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[51,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[53,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[55,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[57,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[59,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[61,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[63,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[7,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clamp_,"[[9,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1
aten::clone,"[[10,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[11,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[12,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[13,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[14,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[15,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[16,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[17,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[18,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[19,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[2,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[20,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[21,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[22,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[23,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[24,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[25,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[26,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[27,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[28,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[29,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[3,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[30,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[31,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[32,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[33,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[34,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[35,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[36,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[37,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
