operator,input_shapes,input_dtypes,actual_capture_call_count,runtime_call_count,runtime_cpu_duration_total_us,runtime_kernel_event_count,runtime_kernel_time_total_us,runtime_kernel_time_avg_per_call_us,runtime_kernel_time_pct_of_all_runtime_kernels,observed_in
aten::view,"[[2986,4],[]]","[""unsigned char"",""Scalar""]",0,21,40.426,0,0.000,0.000,0.000000,runtime
aten::view,"[[2995,4],[]]","[""unsigned char"",""Scalar""]",0,21,40.651,0,0.000,0.000,0.000000,runtime
aten::view,"[[29],[]]","[""int"",""ScalarList""]",0,1,0.530,0,0.000,0.000,0.000000,runtime
aten::view,"[[29],[]]","[""long int"",""ScalarList""]",0,2,4.188,0,0.000,0.000,0.000000,runtime
aten::view,"[[2],[]]","[""bool"",""ScalarList""]",2,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[2],[]]","[""int"",""ScalarList""]",1,2,2.016,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::view,"[[2],[]]","[""long int"",""ScalarList""]",2,3,4.767,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::view,"[[3,256],[]]","[""int"",""ScalarList""]",0,1,2.360,0,0.000,0.000,0.000000,runtime
aten::view,"[[3,4096,512],[]]","[""c10::BFloat16"",""ScalarList""]",0,58,38.361,0,0.000,0.000,0.000000,runtime
aten::view,"[[3,4128,512],[]]","[""c10::BFloat16"",""ScalarList""]",0,580,469.981,0,0.000,0.000,0.000000,runtime
aten::view,"[[3,5120,512],[]]","[""c10::BFloat16"",""ScalarList""]",0,609,467.290,0,0.000,0.000,0.000000,runtime
aten::view,"[[3,512],[]]","[""int"",""ScalarList""]",0,21,12.391,0,0.000,0.000,0.000000,runtime
aten::view,"[[3,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",0,21,17.002,0,0.000,0.000,0.000000,runtime
aten::view,"[[3,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",0,86,57.277,0,0.000,0.000,0.000000,runtime
aten::view,"[[3,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.631,0,0.000,0.000,0.000000,runtime
aten::view,"[[30,256],[]]","[""int"",""ScalarList""]",0,1,2.365,0,0.000,0.000,0.000000,runtime
aten::view,"[[30,512],[]]","[""int"",""ScalarList""]",0,21,13.641,0,0.000,0.000,0.000000,runtime
aten::view,"[[30,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",0,21,17.874,0,0.000,0.000,0.000000,runtime
aten::view,"[[30,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",0,86,64.118,0,0.000,0.000,0.000000,runtime
aten::view,"[[30,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.678,0,0.000,0.000,0.000000,runtime
aten::view,"[[3003,4],[]]","[""unsigned char"",""Scalar""]",0,21,38.980,0,0.000,0.000,0.000000,runtime
aten::view,"[[3011,4],[]]","[""unsigned char"",""Scalar""]",0,21,41.482,0,0.000,0.000,0.000000,runtime
aten::view,"[[3019,4],[]]","[""unsigned char"",""Scalar""]",0,21,41.968,0,0.000,0.000,0.000000,runtime
aten::view,"[[3026,4],[]]","[""unsigned char"",""Scalar""]",0,21,38.844,0,0.000,0.000,0.000000,runtime
aten::view,"[[3032,4],[]]","[""unsigned char"",""Scalar""]",0,21,38.658,0,0.000,0.000,0.000000,runtime
aten::view,"[[3038,4],[]]","[""unsigned char"",""Scalar""]",0,21,38.919,0,0.000,0.000,0.000000,runtime
aten::view,"[[304,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.818,0,0.000,0.000,0.000000,runtime
aten::view,"[[3044,4],[]]","[""unsigned char"",""Scalar""]",0,21,38.999,0,0.000,0.000,0.000000,runtime
aten::view,"[[3049,4],[]]","[""unsigned char"",""Scalar""]",0,21,41.339,0,0.000,0.000,0.000000,runtime
aten::view,"[[3053,4],[]]","[""unsigned char"",""Scalar""]",0,21,38.969,0,0.000,0.000,0.000000,runtime
aten::view,"[[30534,4096],[]]","[""c10::BFloat16"",""ScalarList""]",0,86,43.429,0,0.000,0.000,0.000000,runtime
aten::view,"[[30534,512],[]]","[""c10::BFloat16"",""ScalarList""]",0,43,25.133,0,0.000,0.000,0.000000,runtime
aten::view,"[[3057,4],[]]","[""unsigned char"",""Scalar""]",0,21,40.202,0,0.000,0.000,0.000000,runtime
aten::view,"[[3061,4],[]]","[""unsigned char"",""Scalar""]",0,21,39.365,0,0.000,0.000,0.000000,runtime
aten::view,"[[3064,4],[]]","[""unsigned char"",""Scalar""]",0,21,38.473,0,0.000,0.000,0.000000,runtime
aten::view,"[[3066,4],[]]","[""unsigned char"",""Scalar""]",0,21,42.208,0,0.000,0.000,0.000000,runtime
aten::view,"[[3068,4],[]]","[""unsigned char"",""Scalar""]",0,21,47.386,0,0.000,0.000,0.000000,runtime
aten::view,"[[3070,4],[]]","[""unsigned char"",""Scalar""]",0,21,40.339,0,0.000,0.000,0.000000,runtime
aten::view,"[[3072],[]]","[""c10::BFloat16"",""ScalarList""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[30],[]]","[""int"",""ScalarList""]",0,2,1.883,0,0.000,0.000,0.000000,runtime
aten::view,"[[30],[]]","[""long int"",""ScalarList""]",0,3,5.458,0,0.000,0.000,0.000000,runtime
aten::view,"[[31,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.668,0,0.000,0.000,0.000000,runtime
aten::view,"[[312,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.677,0,0.000,0.000,0.000000,runtime
aten::view,"[[3145728],[]]","[""unsigned char"",""Scalar""]",344,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[31],[]]","[""int"",""ScalarList""]",0,1,0.462,0,0.000,0.000,0.000000,runtime
aten::view,"[[31],[]]","[""long int"",""ScalarList""]",0,2,1.999,0,0.000,0.000,0.000000,runtime
aten::view,"[[32,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[32,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",4,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[32,1024],[]]","[""c10::BFloat16"",""ScalarList""]",428,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[32,1536],[]]","[""c10::BFloat16"",""ScalarList""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[32,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.789,0,0.000,0.000,0.000000,runtime
aten::view,"[[32,16],[]]","[""float"",""ScalarList""]",344,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[32,256],[]]","[""c10::BFloat16"",""ScalarList""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[32,256],[]]","[""int"",""ScalarList""]",2,9,21.204,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::view,"[[32,4,1],[]]","[""float"",""ScalarList""]",340,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[32,4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1032,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[32,4,4],[]]","[""float"",""ScalarList""]",340,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[32,4096],[]]","[""c10::BFloat16"",""ScalarList""]",2240,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[32,4],[]]","[""float"",""ScalarList""]",344,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[32,512],[]]","[""c10::BFloat16"",""ScalarList""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[32,512],[]]","[""int"",""ScalarList""]",42,21,12.520,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::view,"[[32,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",84,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[32,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",42,21,17.592,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::view,"[[32,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",172,86,54.896,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::view,"[[32,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.690,0,0.000,0.000,0.000000,runtime
aten::view,"[[32,8192],[]]","[""c10::BFloat16"",""ScalarList""]",168,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[320,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.795,0,0.000,0.000,0.000000,runtime
aten::view,"[[32768],[]]","[""c10::BFloat16"",""ScalarList""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[328,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.617,0,0.000,0.000,0.000000,runtime
aten::view,"[[32],[]]","[""bool"",""ScalarList""]",4,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[32],[]]","[""int"",""ScalarList""]",2,10,12.796,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::view,"[[32],[]]","[""long int"",""ScalarList""]",4,4,5.544,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::view,"[[33,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.611,0,0.000,0.000,0.000000,runtime
aten::view,"[[33554432],[]]","[""c10::BFloat16"",""ScalarList""]",0,4030,5358.001,0,0.000,0.000,0.000000,runtime
aten::view,"[[336,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.770,0,0.000,0.000,0.000000,runtime
aten::view,"[[33816576],[]]","[""c10::BFloat16"",""ScalarList""]",189,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[33],[]]","[""int"",""ScalarList""]",0,1,0.520,0,0.000,0.000,0.000000,runtime
aten::view,"[[33],[]]","[""long int"",""ScalarList""]",0,2,2.270,0,0.000,0.000,0.000000,runtime
aten::view,"[[34,256],[]]","[""int"",""ScalarList""]",0,1,2.405,0,0.000,0.000,0.000000,runtime
aten::view,"[[34,512],[]]","[""int"",""ScalarList""]",0,21,12.731,0,0.000,0.000,0.000000,runtime
aten::view,"[[34,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",0,21,15.006,0,0.000,0.000,0.000000,runtime
aten::view,"[[34,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",0,86,58.495,0,0.000,0.000,0.000000,runtime
aten::view,"[[34,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.804,0,0.000,0.000,0.000000,runtime
aten::view,"[[34078720],[]]","[""unsigned char"",""Scalar""]",18,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[344,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.463,0,0.000,0.000,0.000000,runtime
aten::view,"[[34],[]]","[""int"",""ScalarList""]",0,2,1.963,0,0.000,0.000,0.000000,runtime
aten::view,"[[34],[]]","[""long int"",""ScalarList""]",0,4,5.899,0,0.000,0.000,0.000000,runtime
aten::view,"[[35,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.668,0,0.000,0.000,0.000000,runtime
aten::view,"[[35127296],[]]","[""unsigned char"",""Scalar""]",180,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[352,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.625,0,0.000,0.000,0.000000,runtime
aten::view,"[[35],[]]","[""int"",""ScalarList""]",0,1,0.510,0,0.000,0.000,0.000000,runtime
aten::view,"[[35],[]]","[""long int"",""ScalarList""]",0,2,1.970,0,0.000,0.000,0.000000,runtime
aten::view,"[[36,256],[]]","[""int"",""ScalarList""]",0,1,2.315,0,0.000,0.000,0.000000,runtime
aten::view,"[[36,512],[]]","[""int"",""ScalarList""]",0,21,12.594,0,0.000,0.000,0.000000,runtime
aten::view,"[[36,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",0,21,17.132,0,0.000,0.000,0.000000,runtime
aten::view,"[[36,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",0,86,59.263,0,0.000,0.000,0.000000,runtime
aten::view,"[[36,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.654,0,0.000,0.000,0.000000,runtime
aten::view,"[[360,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.418,0,0.000,0.000,0.000000,runtime
aten::view,"[[368,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.682,0,0.000,0.000,0.000000,runtime
aten::view,"[[36],[]]","[""int"",""ScalarList""]",0,2,2.059,0,0.000,0.000,0.000000,runtime
aten::view,"[[36],[]]","[""long int"",""ScalarList""]",0,4,5.395,0,0.000,0.000,0.000000,runtime
aten::view,"[[37,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.507,0,0.000,0.000,0.000000,runtime
aten::view,"[[376,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.575,0,0.000,0.000,0.000000,runtime
aten::view,"[[37],[]]","[""int"",""ScalarList""]",0,1,0.507,0,0.000,0.000,0.000000,runtime
aten::view,"[[37],[]]","[""long int"",""ScalarList""]",0,2,2.021,0,0.000,0.000,0.000000,runtime
aten::view,"[[38,256],[]]","[""int"",""ScalarList""]",0,1,2.489,0,0.000,0.000,0.000000,runtime
aten::view,"[[38,512],[]]","[""int"",""ScalarList""]",0,21,13.441,0,0.000,0.000,0.000000,runtime
aten::view,"[[38,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",0,21,21.601,0,0.000,0.000,0.000000,runtime
aten::view,"[[38,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",0,86,62.459,0,0.000,0.000,0.000000,runtime
aten::view,"[[38,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.656,0,0.000,0.000,0.000000,runtime
aten::view,"[[384,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.864,0,0.000,0.000,0.000000,runtime
aten::view,"[[384,4096],[]]","[""c10::BFloat16"",""ScalarList""]",344,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[384,512],[]]","[""c10::BFloat16"",""ScalarList""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[38],[]]","[""int"",""ScalarList""]",0,2,1.691,0,0.000,0.000,0.000000,runtime
aten::view,"[[38],[]]","[""long int"",""ScalarList""]",0,4,5.279,0,0.000,0.000,0.000000,runtime
aten::view,"[[39,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.735,0,0.000,0.000,0.000000,runtime
aten::view,"[[392,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.361,0,0.000,0.000,0.000000,runtime
aten::view,"[[393216],[]]","[""c10::BFloat16"",""ScalarList""]",344,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[393216],[]]","[""unsigned char"",""Scalar""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[39],[]]","[""int"",""ScalarList""]",0,1,0.451,0,0.000,0.000,0.000000,runtime
aten::view,"[[39],[]]","[""long int"",""ScalarList""]",0,2,2.024,0,0.000,0.000,0.000000,runtime
aten::view,"[[3],[]]","[""int"",""ScalarList""]",0,2,1.670,0,0.000,0.000,0.000000,runtime
aten::view,"[[3],[]]","[""long int"",""ScalarList""]",0,2,2.139,0,0.000,0.000,0.000000,runtime
aten::view,"[[4,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[4,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",2,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[4,1024],[]]","[""c10::BFloat16"",""ScalarList""]",214,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[4,1536],[]]","[""c10::BFloat16"",""ScalarList""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[4,16],[]]","[""float"",""ScalarList""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[4,256],[]]","[""c10::BFloat16"",""ScalarList""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[4,256],[]]","[""int"",""ScalarList""]",1,2,4.724,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::view,"[[4,4,1],[]]","[""float"",""ScalarList""]",170,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[4,4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",346,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[4,4,4],[]]","[""float"",""ScalarList""]",170,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",946,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[4,4],[]]","[""float"",""ScalarList""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[4,512],[]]","[""c10::BFloat16"",""ScalarList""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[4,512],[]]","[""int"",""ScalarList""]",21,21,12.592,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::view,"[[4,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",42,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[4,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",21,21,15.499,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::view,"[[4,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",86,86,56.349,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::view,"[[4,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.638,0,0.000,0.000,0.000000,runtime
aten::view,"[[4,8192],[]]","[""c10::BFloat16"",""ScalarList""]",84,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[40,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.288,0,0.000,0.000,0.000000,runtime
aten::view,"[[40,256],[]]","[""int"",""ScalarList""]",0,1,2.365,0,0.000,0.000,0.000000,runtime
aten::view,"[[40,512],[]]","[""int"",""ScalarList""]",0,21,12.930,0,0.000,0.000,0.000000,runtime
aten::view,"[[40,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",0,21,15.086,0,0.000,0.000,0.000000,runtime
aten::view,"[[40,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",0,86,58.054,0,0.000,0.000,0.000000,runtime
aten::view,"[[40,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.607,0,0.000,0.000,0.000000,runtime
aten::view,"[[400,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.592,0,0.000,0.000,0.000000,runtime
aten::view,"[[402653184],[]]","[""unsigned char"",""Scalar""]",0,2666,4213.697,0,0.000,0.000,0.000000,runtime
aten::view,"[[408,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.343,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",0,43,26.789,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.770,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,1024],[]]","[""c10::BFloat16"",""ScalarList""]",0,107,85.487,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,128],[]]","[""int"",""ScalarList""]",0,2,0.798,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,1536],[]]","[""c10::BFloat16"",""ScalarList""]",0,43,28.776,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,16],[]]","[""float"",""ScalarList""]",0,86,43.013,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,256],[]]","[""c10::BFloat16"",""ScalarList""]",0,43,45.094,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,384],[]]","[""int"",""ScalarList""]",0,20,8.554,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,4,1],[]]","[""float"",""ScalarList""]",0,85,41.641,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",0,258,174.360,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,4,4],[]]","[""float"",""ScalarList""]",0,85,43.307,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,4096],[]]","[""c10::BFloat16"",""ScalarList""]",0,560,327.877,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,4],[]]","[""float"",""ScalarList""]",0,86,43.189,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,512],[]]","[""c10::BFloat16"",""ScalarList""]",0,43,29.784,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",0,21,34.537,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,640],[]]","[""int"",""ScalarList""]",0,21,9.111,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096,8192],[]]","[""c10::BFloat16"",""ScalarList""]",0,42,30.042,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096],[]]","[""bool"",""ScalarList""]",0,1,1.435,0,0.000,0.000,0.000000,runtime
aten::view,"[[4096],[]]","[""c10::BFloat16"",""ScalarList""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::view,"[[4096],[]]","[""long int"",""ScalarList""]",0,1,2.727,0,0.000,0.000,0.000000,runtime
aten::view,"[[40],[]]","[""int"",""ScalarList""]",0,2,1.728,0,0.000,0.000,0.000000,runtime
aten::view,"[[40],[]]","[""long int"",""ScalarList""]",0,4,5.382,0,0.000,0.000,0.000000,runtime
aten::view,"[[41,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.646,0,0.000,0.000,0.000000,runtime
aten::view,"[[416,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.695,0,0.000,0.000,0.000000,runtime
aten::view,"[[41943040],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",189,693,528.074,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::view,"[[41943040],[]]","[""unsigned char"",""Scalar""]",189,693,863.528,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::view,"[[4194304],[]]","[""c10::BFloat16"",""ScalarList""]",0,6,4.042,0,0.000,0.000,0.000000,runtime
aten::view,"[[4194304],[]]","[""unsigned char"",""Scalar""]",0,2,6.604,0,0.000,0.000,0.000000,runtime
aten::view,"[[41],[]]","[""int"",""ScalarList""]",0,1,0.525,0,0.000,0.000,0.000000,runtime
aten::view,"[[41],[]]","[""long int"",""ScalarList""]",0,2,5.307,0,0.000,0.000,0.000000,runtime
aten::view,"[[42,256],[]]","[""int"",""ScalarList""]",0,1,2.216,0,0.000,0.000,0.000000,runtime
aten::view,"[[42,512],[]]","[""int"",""ScalarList""]",0,21,13.082,0,0.000,0.000,0.000000,runtime
aten::view,"[[42,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",0,21,15.623,0,0.000,0.000,0.000000,runtime
aten::view,"[[42,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",0,86,62.910,0,0.000,0.000,0.000000,runtime
aten::view,"[[42,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.547,0,0.000,0.000,0.000000,runtime
aten::view,"[[4227072],[]]","[""c10::BFloat16"",""ScalarList""]",0,60,50.027,0,0.000,0.000,0.000000,runtime
aten::view,"[[4227072],[]]","[""unsigned char"",""Scalar""]",0,20,53.090,0,0.000,0.000,0.000000,runtime
aten::view,"[[424,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.376,0,0.000,0.000,0.000000,runtime
aten::view,"[[42],[]]","[""int"",""ScalarList""]",0,2,2.013,0,0.000,0.000,0.000000,runtime
aten::view,"[[42],[]]","[""long int"",""ScalarList""]",0,4,5.668,0,0.000,0.000,0.000000,runtime
aten::view,"[[43,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,2.724,0,0.000,0.000,0.000000,runtime
aten::view,"[[432,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.705,0,0.000,0.000,0.000000,runtime
aten::view,"[[43],[]]","[""int"",""ScalarList""]",0,1,0.435,0,0.000,0.000,0.000000,runtime
aten::view,"[[43],[]]","[""long int"",""ScalarList""]",0,2,2.040,0,0.000,0.000,0.000000,runtime
aten::view,"[[44,256],[]]","[""int"",""ScalarList""]",0,1,2.326,0,0.000,0.000,0.000000,runtime
aten::view,"[[44,512],[]]","[""int"",""ScalarList""]",0,21,12.581,0,0.000,0.000,0.000000,runtime
aten::view,"[[44,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",0,21,14.898,0,0.000,0.000,0.000000,runtime
aten::view,"[[44,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",0,86,62.501,0,0.000,0.000,0.000000,runtime
aten::view,"[[44,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.704,0,0.000,0.000,0.000000,runtime
aten::view,"[[440,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.669,0,0.000,0.000,0.000000,runtime
aten::view,"[[448,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.984,0,0.000,0.000,0.000000,runtime
aten::view,"[[44],[]]","[""int"",""ScalarList""]",0,2,1.704,0,0.000,0.000,0.000000,runtime
aten::view,"[[44],[]]","[""long int"",""ScalarList""]",0,4,5.584,0,0.000,0.000,0.000000,runtime
aten::view,"[[45,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.557,0,0.000,0.000,0.000000,runtime
aten::view,"[[456,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.418,0,0.000,0.000,0.000000,runtime
aten::view,"[[45],[]]","[""int"",""ScalarList""]",0,1,0.517,0,0.000,0.000,0.000000,runtime
aten::view,"[[45],[]]","[""long int"",""ScalarList""]",0,2,2.030,0,0.000,0.000,0.000000,runtime
aten::view,"[[46,256],[]]","[""int"",""ScalarList""]",0,1,2.189,0,0.000,0.000,0.000000,runtime
aten::view,"[[46,512],[]]","[""int"",""ScalarList""]",0,21,12.670,0,0.000,0.000,0.000000,runtime
aten::view,"[[46,64,128],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",0,21,18.536,0,0.000,0.000,0.000000,runtime
aten::view,"[[46,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",0,86,59.269,0,0.000,0.000,0.000000,runtime
aten::view,"[[46,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.793,0,0.000,0.000,0.000000,runtime
aten::view,"[[464,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.743,0,0.000,0.000,0.000000,runtime
aten::view,"[[46],[]]","[""int"",""ScalarList""]",0,2,1.773,0,0.000,0.000,0.000000,runtime
aten::view,"[[46],[]]","[""long int"",""ScalarList""]",0,4,6.584,0,0.000,0.000,0.000000,runtime
aten::view,"[[47,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,0.632,0,0.000,0.000,0.000000,runtime
aten::view,"[[472,16160],[]]","[""c10::BFloat16"",""ScalarList""]",0,1,1.404,0,0.000,0.000,0.000000,runtime
aten::view,"[[47],[]]","[""int"",""ScalarList""]",0,1,0.517,0,0.000,0.000,0.000000,runtime
aten::view,"[[47],[]]","[""long int"",""ScalarList""]",0,2,2.264,0,0.000,0.000,0.000000,runtime
