operator,input_shapes,input_dtypes,metadata_status,call_count
aten::copy_,"[[0],[],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,2
aten::copy_,"[[1,32],[1,32],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,2
aten::copy_,"[[1],[],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[0,32],[]]","[""int"",""Scalar""]",shape_and_dtype,2
aten::fill_,"[[0],[]]","[""bool"",""bool""]",shape_and_dtype,2
aten::fill_,"[[1],[]]","[""int"",""int""]",shape_and_dtype,2
aten::index,"[[32,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,2
aten::index,"[[64,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,2
aten::lift_fresh,[[]],"[""bool""]",shape_and_dtype,2
aten::lift_fresh,[[]],"[""int""]",shape_and_dtype,2
aten::lt,"[[1],[1]]","[""int"",""int""]",shape_and_dtype,2
aten::slice,"[[1],[],[],[],[]]","[""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,2
triton_poi_fused_2,"[[32,32],[32,16],[32,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,2
triton_poi_fused_2,"[[64,32],[64,16],[64,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,2
triton_poi_fused_mul_sigmoid_view_0,"[[32,8,256],[32,2048],[32,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,2
triton_poi_fused_mul_sigmoid_view_0,"[[64,8,256],[64,2048],[64,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,2
triton_red_fused_1,"[[32,2048],[2048],[32,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,2
triton_red_fused_1,"[[64,2048],[2048],[64,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,2
aten::as_strided,"[[16,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[2,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[4,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::as_strided,"[[8,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1
aten::index,"[[16,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,1
aten::index,"[[2,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,1
aten::index,"[[4,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,1
aten::index,"[[8,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,1
triton_poi_fused_2,"[[16,32],[16,16],[16,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,1
triton_poi_fused_2,"[[2,32],[2,16],[2,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,1
triton_poi_fused_2,"[[4,32],[4,16],[4,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,1
triton_poi_fused_2,"[[8,32],[8,16],[8,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,1
triton_poi_fused_mul_sigmoid_view_0,"[[16,8,256],[16,2048],[16,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
triton_poi_fused_mul_sigmoid_view_0,"[[2,8,256],[2,2048],[2,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
triton_poi_fused_mul_sigmoid_view_0,"[[4,8,256],[4,2048],[4,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
triton_poi_fused_mul_sigmoid_view_0,"[[8,8,256],[8,2048],[8,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
triton_red_fused_1,"[[16,2048],[2048],[16,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,1
triton_red_fused_1,"[[2,2048],[2048],[2,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,1
triton_red_fused_1,"[[4,2048],[2048],[4,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,1
triton_red_fused_1,"[[8,2048],[2048],[8,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,1
